Orf	Name	130min	170min	Overnight
YOR016C	ERP4	0.015308652	0.022766332	-0.435958685
YOL072W	THP1	-0.241128957	-0.934133671	0.064651051
YBR073W	RDH54	-0.545291312	-0.470147278	-0.67317569
YOR340C	RPA43	NA	1.253528951	0.025791771
YIL052C	RPL34B	-0.49040675	-1.687023152	-0.462317466
YDR524C	AGE1	-0.457806263	-0.452541638	-0.404404655
YHR039C-A	VMA10	-0.237210335	0.027557594	-0.87643005
YOR260W	GCD1	-1.315552354	-0.664608605	-0.236591395
YDR381W	YRA1	-1.295698581	0.396049297	2.728248887
YER172C	BRR2	0.984106989	0.512135989	0.272565018
YOR115C	TRS33	-0.259746551	-0.001464429	0.276437931
YOL138C	RTC1	-0.237433791	0.05510778	2.817013942
YER157W	COG3	NA	-0.026050526	0.57856455
YBR084W	MIS1	-0.628078384	-0.138677728	-0.091708695
YDR186C	YDR186C	-0.389889145	-0.232111263	0.819676147
YML023C	NSE5	-1.088336562	-0.613199793	0.265764695
YOR063W	RPL3	-0.47481065	-0.223109842	0.465142758
YLR363C	NMD4	0.280381921	-0.528619122	-0.468884081
YPR011C	YPR011C	-2.378463879	0.401521402	0.823503871
YMR189W	GCV2	-0.581059278	0.030504366	1.572316299
YGL025C	PGD1	-1.142053527	-0.970700991	-0.511971904
YIL077C	YIL077C	0.502779638	0.199828414	0.312711512
YHR158C	KEL1	2.691479419	3.322177562	1.586035912
YJL137C	GLG2	-0.516406437	-1.302214865	-1.023650937
YDR180W	SCC2	0.374069628	0.226429827	0.311005676
YGL185C	YGL185C	-0.095653195	-0.798997315	-0.469982903
YFR032C-A	RPL29	-1.522793652	-0.977542916	-0.162290533
YML071C	COG8	0.151929941	-0.052013403	-0.695254299
YLR028C	ADE16	-0.737871465	-0.383546221	0.189699731
YLR098C	CHA4	0.08010356	-0.327208765	-0.043347236
YPL091W	GLR1	-0.101353014	0.066925112	0.303000138
YLR219W	MSC3	1.474034386	1.345283773	0.616202688
YDR032C	PST2	-1.626717939	-1.248754351	0.516215326
YDL150W	RPC53	0.449504216	1.193442701	-0.274965054
YDR227W	SIR4	0.442234789	0.727901725	0.097436952
YNL251C	NRD1	0.401075579	1.074761484	-0.432876473
YAL005C	SSA1	0.130837572	0.142615997	-0.302025342
YPR105C	COG4	-0.418637548	0.389259928	2.025310357
YJL063C	MRPL8	-0.240204933	0.623358564	0.064900113
YOR023C	AHC1	-0.003885817	0.604020142	0.287454924
YDR132C	YDR132C	-0.339151679	0.394382941	0.176520258
YOR253W	NAT5	-1.038709296	-1.302520246	0.245388943
YLR188W	MDL1	NA	-0.082924541	0.60739301
YLR116W	MSL5	0.13209377	0.082598042	0.070361609
YKL150W	MCR1	-0.123784439	-0.125410764	0.466550529
YNL308C	KRI1	0.786413589	0.459388688	-0.576328756
YLR386W	VAC14	0.317354833	0.69977583	0.953774813
YLR237W	THI7	-1.580295816	-0.587000521	1.311008623
YMR195W	ICY1	2.301966497	0.798532661	0.858154033
YDL126C	CDC48	0.579844668	1.046974937	-0.839309754
YJL035C	TAD2	0.30290219	-0.393213201	-0.315327658
YOR367W	SCP1	0.498615123	0.60109933	-0.554720126
YBR249C	ARO4	0.129006436	0.326301494	0.647812479
YPR144C	NOC4	0.431033138	0.031703519	-0.81192529
YDR031W	MIX14	0.282154962	0.741211965	1.016261952
YGR090W	UTP22	0.825893094	0.667410169	1.293706936
YOL137W	BSC6	-0.024864133	0.113598698	-0.820757948
YOR153W	PDR5	-2.120079024	-2.390823004	-1.550143154
YML126C	ERG13	0.848103273	0.420426918	0.337554081
YDR474C	NA	0.102099186	-0.224219278	0.627440397
YPR160W	GPH1	-6.969946458	-1.866874068	0.850316988
YGR086C	PIL1	1.512536457	1.719937791	1.175390873
YOL038W	PRE6	0.160003587	-0.064400104	0.039951778
YMR153W	NUP53	-0.764808694	-0.308291358	-0.487245685
YGL037C	PNC1	0.732083141	0.325165559	0.429708847
YML086C	ALO1	0.775336982	1.920759147	0.260285638
YJL012C-A	NA	0.080252816	-0.15397506	0.582060887
YOR150W	MRPL23	0.348870166	1.146289346	0.94473118
YOR354C	MSC6	0.413654355	0.778252267	1.427250549
YIR035C	YIR035C	0.669781274	-1.281140264	-0.201714075
YKL011C	CCE1	-0.586371733	NA	0.607492942
YBL060W	YEL1	0.328078803	0.496411487	1.701960229
YDR046C	BAP3	0.126601966	-0.293402279	-0.43271441
YDR125C	ECM18	0.613417838	0.067255791	0.452714832
YCR071C	IMG2	0.515276128	0.423577373	0.955486501
YFL007W	BLM10	0.69016339	0.470817054	0.237850176
YDL238C	GUD1	-0.414167299	-0.240168955	0.512129319
YJR046W	TAH11	-0.611127295	-0.665388337	-0.593112756
YMR112C	MED11	NA	2.753809051	0.223339477
YBL075C	SSA3	0.388959498	0.350467157	-0.77482094
YDR120C	TRM1	-0.328931323	0.472903063	-0.933829218
YDL103C	QRI1	-1.921824353	-2.852248599	-0.082174134
YDR394W	RPT3	-0.998851492	-0.989273165	-0.313795798
YER141W	COX15	-0.061489299	0.592213383	0.036135106
YMR105C	PGM2	-3.40999934	0.749778517	2.409492914
YOL125W	TRM13	-0.135534558	0.139433271	0.96578366
YIL037C	PRM2	NA	0.541000513	1.021420514
YOL080C	REX4	0.494733364	-0.264572585	-0.317103764
YDL104C	QRI7	-0.607394211	0.194656991	0.039625938
YER142C	MAG1	0.487130149	0.624054294	0.051207601
YMR099C	YMR099C	-0.223086413	-0.051924112	0.867380065
YLR088W	GAA1	-0.820224166	-0.286936593	-0.360945722
YAL007C	ERP2	-0.726262265	-0.362573217	-0.167200981
YAL031C	GIP4	0.281353107	1.224566451	-0.001569522
YGR091W	PRP31	-0.739596274	-1.088940081	0.354911907
YOL039W	RPP2A	-1.268454724	-0.669842502	-0.130392125
YGR076C	MRPL25	0.35077619	0.198928578	1.089779902
YNL148C	ALF1	NA	-0.898796571	-0.370991293
YNL045W	LAP2	0.105560719	0.291123749	0.704630253
YLR384C	IKI3	-0.616324706	-0.320824246	0.658570597
YHL009C	YAP3	-0.549012455	-0.30283357	-2.078709253
YNL201C	PSY2	0.591022458	-0.277042688	0.858450269
YKL068W	NUP100	-0.412303117	-0.111120421	0.311020284
YNL155W	CUZ1	1.59335257	0.911699321	-0.118042203
YER170W	ADK2	0.220073762	-0.35686894	0.288034211
YKR072C	SIS2	-0.788022108	0.473241705	-0.217079671
YMR157C	AIM36	-0.543207909	-0.435985221	-0.501961403
YLR239C	LIP2	0.252496794	0.500807463	-1.778750467
YMR233W	TRI1	0.566752309	0.075953329	-0.347315009
YBL082C	ALG3	-0.653333706	-0.753762591	-0.06324176
YMR049C	ERB1	-0.094956135	-0.332086371	-0.60042592
YHR079C	IRE1	-0.312053113	-0.387068562	0.127640054
YGL084C	GUP1	-0.110593745	-0.161267598	-0.113455156
YMR067C	UBX4	-0.293040874	-0.127272929	-0.248646465
YNL225C	CNM67	-0.61692157	0.096466523	0.259355071
YDR232W	HEM1	-0.876768107	0.085512287	-0.32422334
YDR207C	UME6	0.756695993	1.00787676	-0.75639556
YIL119C	RPI1	0.323815715	0.468712995	0.237034765
YKR001C	VPS1	NA	1.866830303	0.79757655
YOR350C	MNE1	-0.232703827	-0.202347455	1.740630474
YDR492W	IZH1	0.054831724	-0.63252086	0.38575454
YGL195W	GCN1	-0.695255661	-1.174391727	-1.390950107
YLR405W	DUS4	-0.183978727	-0.627346467	-0.066628535
YEL012W	UBC8	0.369476737	0.14049899	-0.243999836
YLR231C	BNA5	-0.369879721	-0.305808629	0.477434889
YKL155C	RSM22	-0.318104735	-0.431109796	-0.742258492
YBR052C	RFS1	0.909949404	1.27461903	0.521278196
YDR090C	YDR090C	0.403983472	-0.351832844	0.169530886
YDR291W	HRQ1	0.220277794	0.597624955	2.330495202
YBR072W	HSP26	-0.348634473	0.128223661	-0.340883072
YPL004C	LSP1	0.349464807	0.770574703	1.031115231
YML121W	GTR1	0.050691818	-0.533265131	-0.283707155
YNL001W	DOM34	-0.475050071	-0.042373566	0.034292724
YMR070W	MOT3	-0.57590875	-0.021424768	-0.099928141
YDR471W	RPL27B	0.290022514	-0.609709467	0.247394236
YOR056C	NOB1	-1.160977676	-1.823582289	-0.285343454
YLR240W	VPS34	NA	-0.585936871	-1.222025707
YMR234W	RNH1	-0.495958276	NA	0.312210504
YGR140W	CBF2	-0.137420746	-0.177534065	-0.103938102
YBR123C	TFC1	-0.028245503	0.129934863	-0.643284809
YCR037C	PHO87	-0.314525683	-0.138840073	0.52051503
YDL195W	SEC31	0.276872102	0.687518783	0.319014711
YCL057W	PRD1	0.604157495	0.681786255	-0.406238822
YDL124W	YDL124W	1.616386928	0.58480684	0.869852671
YER061C	CEM1	0.552450795	-0.203289174	-1.061443785
YPL100W	ATG21	-0.749929275	-0.770015493	0.429748806
YPR043W	RPL43A	NA	-0.090300728	NA
YDR430C	CYM1	0.140892025	0.551693509	-0.272376453
YPR073C	LTP1	-0.493324547	-0.528248605	0.10717971
YJR067C	YAE1	0.092279735	-0.579532367	-0.793303086
YOR361C	PRT1	0.204295345	0.069725963	-0.848392685
YPL125W	KAP120	0.064636386	0.020860963	0.267859293
YGL043W	DST1	0.147584891	-0.331944914	-0.361567174
YJL168C	SET2	-0.086191747	0.393595989	-0.5383887
YPR017C	DSS4	-0.432591937	-1.236726287	0.192364808
YLR138W	NHA1	-2.102841594	-1.976983456	-0.624245467
YLR382C	NAM2	-0.8022414	-0.239628473	1.291051054
YKL180W	RPL17A	-0.119996957	-0.473943888	-0.266540485
YMR252C	YMR252C	0.179845543	0.676838713	1.783895696
YAR003W	SWD1	-0.134079847	-0.371862113	0.164862512
YLR413W	INA1	NA	-2.132151166	0.738198255
YIL092W	YIL092W	0.898680158	0.211943443	-0.537024187
YBR170C	NPL4	-1.027070992	-0.274679005	-0.295829095
YLR439W	MRPL4	0.110215512	-0.002589905	0.386835426
YJL192C	SOP4	0.808914005	0.575194487	-0.336563937
YDR111C	ALT2	0.50754284	0.09326497	-0.08711814
YOR162C	YRR1	0.789435666	0.474722071	-0.819996795
YJR032W	CPR7	-0.817736048	-0.625620918	-0.422798691
YER034W	YER034W	0.091177295	-0.313185693	0.610045171
YGR272C	NA	2.060852434	0.690987164	1.950513362
YNL241C	ZWF1	1.225400808	0.997582821	-0.407498938
YBR286W	APE3	-0.448347323	0.600002107	0.386572622
YKL071W	YKL071W	-0.04374335	-0.525592812	0.037174574
YER147C	SCC4	0.116834035	0.126834477	-0.792295903
YDL131W	LYS21	0.555407631	-1.399325776	-0.633141356
YFR044C	DUG1	-0.421125868	0.900768592	-0.282167593
YOL001W	PHO80	0.970158202	-0.23444405	0.660697423
YMR179W	SPT21	0.427944229	0.282314407	0.139168892
YCL028W	RNQ1	0.153210725	0.556262907	-0.017785453
YMR170C	ALD2	0.090652859	0.13882141	-0.202730653
YDL180W	YDL180W	-0.951936119	-0.511821159	1.29479477
YDL020C	RPN4	0.27649919	0.255442669	-0.27832485
YNL238W	KEX2	NA	-0.293527629	0.556662521
YNR024W	MPP6	0.75280775	0.463414971	0.576285031
YGR095C	RRP46	0.084247234	-0.564735732	-0.073519299
YJR143C	PMT4	NA	-0.099564971	0.396901417
YNL217W	YNL217W	0.435529599	0.917916664	1.734776719
YOR224C	RPB8	0.321398887	0.561300639	-0.117173707
YOR231W	MKK1	0.06069117	-0.128234931	-0.856140486
YGR148C	RPL24B	0.129957949	-0.376421678	0.359233535
YGR250C	YGR250C	0.107687743	-0.095169316	-0.226499844
YPL188W	POS5	0.37579029	0.457854958	-0.542852062
YHL001W	RPL14B	-0.239209536	-0.552345453	-0.197730904
YDR006C	SOK1	-0.196030828	0.001228465	1.41889254
YDL097C	RPN6	-0.406442559	-0.670461808	-0.010420097
YPR180W	AOS1	-0.18480625	-0.48572202	-0.31181315
YER007C-A	TMA20	0.205753127	-0.048283953	-0.269322426
YAL054C	ACS1	1.272331364	0.464520472	-0.391405704
YFR037C	RSC8	0.696297924	1.231147444	0.803225349
YBR236C	ABD1	0.347442215	0.066557022	-0.27833917
YPL160W	CDC60	0.363389419	0.504845803	-0.415563365
YBR119W	MUD1	0.237628713	0.860132181	-2.54143912
YJL013C	MAD3	NA	NA	-0.989833641
YDL060W	TSR1	0.621955456	0.161159556	-1.267963289
YNL104C	LEU4	-0.238382486	0.546361199	-0.37000102
YLR108C	YLR108C	0.071330469	-1.28660869	0.313953489
YIL084C	SDS3	0.700716721	0.767191489	1.378794312
YFR013W	IOC3	1.035214596	0.992488868	-0.861485202
YJL173C	RFA3	NA	-0.916725184	-1.420926411
YMR209C	YMR209C	-0.048373776	0.021046486	0.164689746
YOR026W	BUB3	0.457260435	0.458831874	1.453019142
YLR410W	VIP1	-0.451103868	-0.21103733	0.898012282
YLR183C	TOS4	0.283330481	0.032043675	0.727415239
YKL211C	TRP3	0.273583577	-0.335236351	-0.943111092
YOL064C	MET22	-0.405942601	-0.127991556	-0.11857963
YMR060C	SAM37	-2.039706763	0.044421111	0.602675523
YKL024C	URA6	-1.109737318	-1.037247441	-0.323513365
YMR226C	YMR226C	0.296602563	0.405587987	-0.116200106
YHR117W	TOM71	-0.284963685	-0.150243519	-0.110750268
YBL054W	TOD6	0.108335208	-0.468523228	-0.203514961
YOR110W	TFC7	0.232610882	0.410983361	-0.097618711
YDR213W	UPC2	-0.2142772	-0.240900989	-0.243179339
YKL103C	APE1	-0.237211361	1.017055026	-0.732813509
YNL049C	SFB2	NA	-0.308559029	-0.011430707
YNL085W	MKT1	1.524586804	0.548143592	-0.098617106
YGL097W	SRM1	4.477999575	3.795358202	0.190273116
YJL092W	SRS2	-0.257980135	0.067263474	3.093103305
YJL047C	RTT101	0.701421638	0.022680893	-0.696124288
YDL133C-A	RPL41B	-0.286790305	-0.810437378	0.916300828
YIL071C	PCI8	0.760343666	0.119072851	-0.510738169
YPL075W	GCR1	0.112595958	-0.261480494	0.992780549
YPR174C	YPR174C	-0.381180164	-0.159310662	-0.557605307
YJL200C	ACO2	-0.001265255	-0.85977924	-1.186765425
YGL244W	RTF1	-0.010724838	1.06894999	0.035600049
YPL152W	RRD2	0.533827493	0.275101109	0.485455271
YPR040W	TIP41	0.007902479	-0.284774009	-1.182723537
YDL056W	MBP1	-0.252725322	0.084471958	-0.412526451
YAR071W	PHO11	0.085495568	0.261450447	0.984596697
YKL120W	OAC1	0.778182861	1.165258019	0.939130146
YPR102C	RPL11A	-0.127007885	-0.966244466	-0.366302198
YNL310C	ZIM17	0.200534652	-1.185987542	-0.753315505
YPR140W	TAZ1	1.213933224	-0.539931718	NA
YLR195C	NMT1	0.405371224	-0.28564875	0.157482471
YML094W	GIM5	-0.124992715	0.238484547	-0.728586098
YDR293C	SSD1	-0.249735046	0.244718532	-0.503951001
YHR041C	SRB2	NA	-1.574823057	NA
YGL047W	ALG13	0.664655532	0.828367417	-0.720933279
YKL179C	COY1	-0.07311792	-0.215506412	1.045245925
YGL014W	PUF4	0.049890812	0.055371493	0.557105608
YBR090C	YBR090C	-0.067715996	-0.622018637	-0.748278099
YGL161C	YIP5	0.366370318	-0.533416518	0.49631053
YMR276W	DSK2	-0.316999648	-0.367423654	-0.26494882
YMR302C	YME2	NA	-0.291972241	0.455056522
YGL066W	SGF73	0.119093697	0.328080442	2.179737017
YKL016C	ATP7	-0.934011481	-0.645442744	-0.808979346
YKL101W	HSL1	0.311605638	-0.703863083	1.738294922
YBR125C	PTC4	0.256747732	-0.023377554	-2.089635748
YNL209W	SSB2	-0.836727035	-0.928732024	-0.620127411
YLR060W	FRS1	1.010886075	1.015423496	NA
YJL070C	YJL070C	0.021332447	0.111273671	1.149155123
YNL299W	TRF5	-0.170812435	-0.562608567	-0.365132901
YJL041W	NSP1	NA	0.920863895	-0.541227286
YGR116W	SPT6	0.511088822	0.22650847	-0.822659863
YIL104C	SHQ1	-0.301153008	-0.70432635	-1.163380493
YAL036C	RBG1	-0.305807715	-0.231308398	0.235419016
YNL248C	RPA49	-0.604662902	-0.165903965	-0.744668167
YLR277C	YSH1	-0.420554441	-0.047950421	-1.052863925
YLR286C	CTS1	0.729694445	0.600366356	-0.489085937
YKL064W	MNR2	-0.399533365	0.329983065	0.066768818
YGR214W	RPS0A	-0.847948946	-0.746211261	-0.333466193
YPL057C	SUR1	-3.660040127	-2.196135786	-0.973111906
YHL018W	YHL018W	-0.840229558	0.503826569	1.196841534
YER013W	PRP22	-0.112784369	-0.224433314	1.209292301
YGR100W	MDR1	0.305707925	0.510500343	0.208360903
YIL045W	PIG2	0.483532917	0.134896388	-0.065418723
YNR050C	LYS9	0.162120168	-0.534119902	0.139910533
YKR067W	GPT2	NA	0.916135008	0.726068425
YJL138C	TIF2	0.814652226	0.8612209	0.562716326
YDL012C	YDL012C	0.698496152	0.718429082	0.37282452
YLR408C	BLS1	-0.312426932	0.392656513	1.077135436
YER067W	RGI1	2.92370442	4.301997096	2.567130146
YOR336W	KRE5	0.536570167	0.459321254	0.331434725
YIR022W	SEC11	-0.532941195	0.02696493	-0.405751309
YGR055W	MUP1	-0.765919271	-0.497483956	-1.151578902
YOR176W	HEM15	-1.338769241	0.057240104	0.070756491
YIL062C	ARC15	3.18744814	2.588254692	0.626082106
YGR161C	RTS3	0.211902538	-0.342750111	-0.464432754
YBL052C	SAS3	0.766599394	0.483118829	-0.789809158
YNR075W	COS10	-0.611517677	-0.597781748	0.640275466
YJL010C	NOP9	0.363682896	0.542399719	0.369770714
YHR197W	RIX1	-0.872833438	-1.262492118	-1.100656101
YBR114W	RAD16	0.616668369	-0.198671288	-0.325199912
YIL046W	MET30	2.649216726	2.602158509	0.619451026
YOR001W	RRP6	0.030933899	0.016393686	-1.727479324
YIL061C	SNP1	-0.714478747	0.035158315	0.409917892
YPR022C	YPR022C	1.095356831	0.96965174	2.285463809
YDL190C	UFD2	0.286301465	0.174408697	-0.782740454
YLR175W	CBF5	1.315064389	1.35998956	-0.638587979
YPL228W	CET1	0.132372928	0.023782766	-0.737342259
YOL090W	MSH2	0.266862955	0.247919264	-0.120627989
YGL009C	LEU1	0.825730445	0.352871685	-0.998081063
YJR088C	EMC2	-0.113939191	-0.420619294	-0.602562419
YOR158W	PET123	0.705886486	0.493675978	-0.15279523
YDR390C	UBA2	0.174021803	-0.23901589	-0.636854444
YDL033C	SLM3	0.032799107	-0.213799987	-0.276429995
YPR122W	AXL1	0.148298086	1.094092055	1.342994852
YLR385C	SWC7	0.303369467	0.01804134	0.354303987
YNR032W	PPG1	-0.431661584	-0.185824443	0.357956395
YLR020C	YEH2	-0.013345263	-0.123418633	-0.367649637
YIL009W	FAA3	1.201802744	1.166237743	0.669730947
YGL019W	CKB1	-0.365499424	-0.43667371	0.090731145
YPL155C	KIP2	0.278050251	-0.293112669	1.966977903
YDR005C	MAF1	-0.164520166	-0.350479113	-0.082617032
YDR092W	UBC13	-0.830531815	-1.012400357	-0.626846004
YER134C	YER134C	0.341967374	0.035866651	0.976058197
YHR040W	BCD1	-1.027228695	-0.717499972	0.551877488
YBR225W	YBR225W	-0.120319347	0.133855354	1.545167888
YNR011C	PRP2	-0.226468624	0.040292445	1.431349906
YJR022W	LSM8	-0.378708681	-0.582399767	1.094453634
YGL071W	AFT1	0.617882421	0.388386715	1.684140044
YNL095C	YNL095C	NA	-0.478585343	0.432357347
YNL224C	SQS1	-0.067507592	-0.190167766	-0.857846996
YLR249W	YEF3	0.301661418	0.66030576	0.43232007
YDR201W	SPC19	-0.176335527	-0.01818097	1.213369263
YDR363W-A	SEM1	0.410555144	0.551254049	0.287546173
YDR365C	ESF1	1.488057097	0.972504877	2.223788492
YMR299C	DYN3	0.179358849	-0.101500978	0.331942231
YEL024W	RIP1	-0.457269008	0.48308842	1.480320117
YGR163W	GTR2	-0.643189619	-0.956897747	0.425243695
YDL166C	FAP7	-0.010752737	0.116772988	-0.39797369
YJL109C	UTP10	1.385658001	0.06346024	-0.948343149
YLR422W	YLR422W	0.790943347	0.270586646	0.487282614
YJR096W	YJR096W	0.570080413	0.560395675	-0.081878488
YGR080W	TWF1	0.970223614	0.95533007	0.588326818
YHR031C	RRM3	0.454079221	0.352842307	0.62305463
YNR048W	YNR048W	-1.019157207	-0.424146704	-1.831760725
YMR131C	RRB1	0.555853255	0.282351234	-0.920730718
YJR116W	TDA4	-0.115840292	-0.83847381	-0.470125813
YER035W	EDC2	0.942450891	0.635478455	0.429162549
YGR122W	YGR122W	-0.076734733	-0.061215875	0.107078856
YBL016W	FUS3	0.326769684	0.716702038	-0.50435201
YDR325W	YCG1	0.274736313	0.680831051	1.630511801
YMR012W	CLU1	-0.369952885	-0.391738494	-0.826504571
YOR017W	PET127	NA	-0.109586509	0.763156609
YPL089C	RLM1	-0.124195739	0.293955956	1.828927043
YHR053C	CUP1-1	-0.385358015	0.675585731	0.675191445
YOR193W	PEX27	0.536435346	0.303944883	0.751272496
YBR239C	ERT1	-0.469817082	0.262486107	-0.432663276
YFL006W	NA	0.455335783	0.6532842	-0.346565549
YOR038C	HIR2	0.329679297	0.16740275	1.716929375
YDR038C	ENA5	-0.721019731	-0.077445115	0.915193692
YKR039W	GAP1	-3.349927513	0.217083549	0.654940385
YDL080C	THI3	-0.056254466	0.094614083	-0.32562392
YNL247W	YNL247W	0.008761953	-0.027706058	-1.039896528
YER017C	AFG3	NA	0.38332913	0.379553521
YDR205W	MSC2	NA	-0.999951564	0.471572025
YJL090C	DPB11	-0.416574845	-0.4788494	-0.34684877
YIR012W	SQT1	0.01587305	-0.164219431	-0.05246115
YGL130W	CEG1	-0.539843492	-1.05573839	-0.694765538
YML014W	TRM9	-0.062256821	-0.415446734	0.007853819
YIL125W	KGD1	-4.884513041	-3.437915433	-3.432105826
YMR077C	VPS20	0.157980192	-0.057947663	-1.057106202
YKL138C	MRPL31	0.432084944	1.099944129	1.034707734
YMR166C	YMR166C	-1.20383941	0.064125914	0.693153305
YLL036C	PRP19	0.48133537	-0.225450496	-0.544704587
YKL116C	PRR1	1.416298943	0.717931379	-1.495370615
YOR269W	PAC1	1.25908926	0.302055418	-0.081960327
YGR266W	YGR266W	0.442008924	1.02419281	1.334158893
YMR318C	ADH6	0.124658524	-0.708102913	-0.651345999
YBR039W	ATP3	-1.605099414	-1.28945578	-0.71191962
YEL050C	RML2	-0.303982348	-0.117971478	0.05655991
YMR044W	IOC4	0.957819214	0.09743796	0.598933763
YKL012W	PRP40	-0.156307943	-0.107729498	-0.333575182
YHR108W	GGA2	0.133277962	-0.370765232	-0.297920418
YBL072C	RPS8A	-0.507118762	0.052422171	0.510194632
YOL151W	GRE2	0.569777664	-0.830124156	-0.106926116
YBL036C	YBL036C	0.755866293	0.040127673	-0.623665975
YPR072W	NOT5	-1.27375828	-0.040663157	0.202946283
YJR060W	CBF1	0.304874829	0.602668147	-1.181235557
YER089C	PTC2	0.641780943	0.470557869	0.014798331
YOR175C	ALE1	-0.183709297	-0.22127756	0.073864507
YJR042W	NUP85	NA	0.225595035	0.265627528
YOR375C	GDH1	0.510427345	-0.899620776	-0.671200433
YGR159C	NSR1	-0.60774166	-0.469241036	-0.723063141
YJR161C	COS5	-2.106788084	0.019241124	1.024078722
YNL086W	SNN1	0.978024551	-0.117904748	0.495890923
YKR048C	NAP1	1.298123037	1.103519775	0.294447272
YPR131C	NAT3	-0.007093504	-0.356758338	-0.598895757
YLR190W	MMR1	-0.5702201	-0.775632278	0.102149262
YBL018C	POP8	-0.324128275	0.178627389	0.445668022
YIL149C	MLP2	-0.460335086	-0.359243535	0.513570626
YOL117W	RRI2	-0.493781201	-0.483943372	-0.423304601
YPR182W	SMX3	-0.049996144	-0.086163123	0.015980405
YBR047W	FMP23	0.589810627	-0.113562005	1.002916607
YFR014C	CMK1	0.008313577	0.556082957	0.262981334
YCR063W	BUD31	0.631372715	0.669845088	0.265024328
YGR111W	YGR111W	-0.312722944	-0.023927107	-0.068273216
YGL156W	AMS1	-0.305560324	-0.032050459	0.516448021
YPR138C	MEP3	-2.329165135	-1.555518751	-0.82241481
YDR066C	RTR2	0.499427057	0.184796735	-0.546957726
YML034W	SRC1	-0.173420546	-1.148573464	0.371279813
YJL052W	TDH1	-1.43446042	0.07741992	4.501778492
YDR246W	TRS23	-0.280782909	0.238105926	-0.09539488
YGL073W	HSF1	0.327600142	0.184678963	-0.457281121
YLR096W	KIN2	-0.469307395	0.107276515	0.470978061
YMR171C	EAR1	0.364960106	-0.307819312	-0.42271646
YPR168W	NUT2	0.458398511	0.848725177	0.389359688
YLR192C	HCR1	0.440306867	0.384050621	0.170423031
YIL094C	LYS12	-0.628967413	-0.394013524	-0.202458405
YOR341W	RPA190	0.435384455	0.180964442	-2.296266133
YOL123W	HRP1	0.474533374	-0.151080201	-0.870875702
YHL032C	GUT1	0.420474239	0.698484681	1.363189125
YPR154W	PIN3	0.898410432	0.767975902	-0.549301381
YPL007C	TFC8	-0.279812958	0.425469077	-0.286867573
YGR058W	PEF1	-0.223017307	0.546654909	1.440743272
YGL058W	RAD6	0.80993891	0.362659503	-0.088709579
YDR329C	PEX3	-0.182015419	-0.769598225	-2.331652862
YBR189W	RPS9B	-1.847728072	-0.373890071	NA
YOL126C	MDH2	-0.174701225	-0.397688559	-0.053156926
YLR275W	SMD2	-0.363473326	-0.451114387	-0.283594462
YGR262C	BUD32	-0.34665702	-0.810161756	-0.106551206
YPL175W	SPT14	0.496093354	-0.477874418	-1.00033993
YDR338C	YDR338C	NA	-0.610523541	0.837053126
YDR324C	UTP4	0.177155855	0.343588671	-0.701676762
YGR097W	ASK10	-0.554375186	-0.173852508	2.196105861
YKL222C	YKL222C	0.420889303	0.108922025	0.436097033
YBR258C	SHG1	-0.020613739	-0.73240889	0.254699171
YOR232W	MGE1	0.742797014	0.571379186	-0.135948799
YHR060W	VMA22	-0.639312103	-0.503602914	0.217067351
YMR073C	IRC21	0.043286248	0.047992188	-0.487539786
YML125C	PGA3	-0.950067961	-1.031662922	-0.430647857
YNL173C	MDG1	-2.323060474	1.080093039	1.071678184
YFL041W	FET5	-0.531038807	-0.35396375	-0.348089663
YDL211C	YDL211C	-0.791066164	-0.119151045	0.732780464
YER053C	PIC2	0.218104973	0.951478104	0.52093762
YKL010C	UFD4	0.181825037	-0.051583925	-0.6364833
YLR001C	YLR001C	-0.909275986	0.014303126	0.713569677
YGR211W	ZPR1	-0.096694674	-0.452279279	-0.212644415
YGR136W	LSB1	0.742789413	0.203603327	-0.36483763
YPR129W	SCD6	-0.23630475	0.173986457	-0.090882939
YJL054W	TIM54	-0.365742339	0.350013385	-0.094981187
